,ID,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,Product_Name,Date,Rating_Score,Reviews,Link,Product_ID
1864,3199,0.0,1.0,0.0,0.0,0.04933018982410431,0.6862059831619263,0.2644638419151306,Optimum-Nutrition-Standard-Protein-Chocolate,2022-10-29,5.0,"
Goated with the sauce 👍
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07DJL1PJT
1865,3200,0.091,0.727,0.182,0.9076,0.30867934226989746,0.47330522537231445,0.2180154025554657,Optimum-Nutrition-Standard-Protein-Chocolate,2022-06-05,5.0,"
Bought so I could get lil extra protein in, on the run... Been years since gym n protein shakes, so wasn't sure how taste. But far surpassed expectations... This will be more then on the go, gonna save alot of calories, use as snake when get sweet tooth at night... Disregard reviews that say doesn't taste good in water.. If you DNT eat/drink alot of sugar, it'll taste like treat even with water. If that's not tasty enough, just go get milk shake lol
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07DJL1PJT
1866,3201,0.032,0.886,0.082,0.5611,0.0029851023573428392,0.035670842975378036,0.9613440036773682,Optimum-Nutrition-Standard-Protein-Chocolate,2022-07-25,5.0,"
I am getting back into exercising regularly and am taking protein intake seriously. I usually don't have much protein daily and that needed to change! This is so easy to mix and squeeze in for breakfast, snack, and of course use as a post workout! Peanut butter is YUMMMM.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07DJL1PJT
1867,3202,0.059,0.845,0.096,0.8554,0.32446590065956116,0.3840057849884033,0.2915283143520355,Optimum-Nutrition-Standard-Protein-Chocolate,2019-10-03,4.0,"
The taste is absolutely on point with the Chocolate Peanutbutter, even with water instead of milk! The Mocha Cappuccino flavor was good too (not as great with water) but the Chocolate Peanutbutter is near perfect and if it was a normal drink I'd probably drink it just because it tastes good (a thicker drink with less water makes a big difference too, like smoothie viscosity). I don't even use milk anymore because I don't need it with this one to carry the taste and water cleans much faster. I drink this multiple times a day  and it's the only flavor I've ever tried that goes down without a hint of that gross protein flavor that most protein powders I've tried have. I'm almost done with my second 5 pound bucket and it hasn't been two months yet...Edit: I just opened my third 5 pounder of this stuff and drank some as usual, but something is way off... it smells of chemical/soap and tastes of it too, like the vat it was made in wasn’t rinsed after a cleaning. Right when I thought I had the perfect powder too.  Batch #0000955474. I don’t know what to do, I don’t want to waste time and resources returning a bad consumable product that should be thrown away, but the only service option is to return it.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07DJL1PJT
1868,3203,0.18,0.706,0.114,-0.4404,0.8480990529060364,0.12940840423107147,0.02249247208237648,Optimum-Nutrition-Standard-Protein-Chocolate,2022-10-07,3.0,"
Stupidly I purchased this without trying it, taking others words as validation that this ""tastes great"". I respectfully disagree. Maybe after drinking all 5 pounds of powder I'll grow used to the flavor, or lack thereof.The only purchase I regret more was a Sega GameGear in the 90's
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07DJL1PJT
1869,3204,0.0,1.0,0.0,0.0,0.07860683649778366,0.4944561719894409,0.4269369840621948,Optimum-Nutrition-Standard-Protein-Chocolate,2022-09-18,5.0,"
From flavor, to mixing to quality!It’s exactly as it says on the labelThe gold standard!!
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07DJL1PJT
1870,3205,0.047,0.748,0.205,0.7715,0.017372876405715942,0.13619498908519745,0.8464321494102478,Optimum-Nutrition-Standard-Protein-Chocolate,2022-10-13,3.0,"
I like peanut butter and chocolate so I decided to give this a try. Not as good as I thought it would be, but still great quality protein from on.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07DJL1PJT
1871,3206,0.068,0.682,0.25,0.8221,0.18041077256202698,0.3098349869251251,0.5097541809082031,Optimum-Nutrition-Standard-Protein-Chocolate,2022-03-19,4.0,"
Awesome product. Finally getting enough protein in my body and I see the gains! The peanut butter taste is way too potent and destroys the after taste. I would just go with an original flavor like chocolate or vanilla and your solid.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07DJL1PJT
1872,3207,0.135,0.699,0.166,0.4372,0.8296934366226196,0.1297685205936432,0.04053797945380211,Optimum-Nutrition-Standard-Protein-Chocolate,2023-01-12,2.0,"
I have used the product in both vanilla and chocolate flavors and really like it. I love peanut butter so I ordered the chocolate peanut butter this time and it was awful. Tastes nothing like peanut butter and I honestly can’t even describe the taste other than awful.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07DJL1PJT
1873,3208,0.029,0.847,0.123,0.9088,0.03695105388760567,0.1543368250131607,0.8087120652198792,Optimum-Nutrition-Standard-Protein-Chocolate,2021-06-08,4.0,"
Protein powders can be hit or miss. I’ve tried the EXTREME MILK CHOCOLATE which was my favorite protein powder flavor I’ve tried. I also ordered the CHOCOLATE PEANUT BUTTER which I was not a fan of, tasted a bit bland. Overall a great protein powder and it’s nice that it comes in such a large container so I don’t have to order new ones all the time. I’ve been trying protein powders for about 6 years now and this is my favorite I’ve found.Another tip is to blend immediately rather than waiting and refrigerating, for some reason it doesn’t blend as well if I refrigerate it in my bottle first.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07DJL1PJT
1874,3209,0.032,0.743,0.225,0.9091,0.31874340772628784,0.4295632839202881,0.25169336795806885,Optimum-Nutrition-Standard-Protein-Chocolate,2022-03-05,5.0,"
Great tasting product and I’m a first time user of this protein powder. I’ve tried a lot of different protein powders and they all had a measuring cup but this powder didn’t have one. I hope it’s just a quality assurance miss but I hope they can correct this…
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07DJL1PJT
1875,3210,0.0,1.0,0.0,0.0,0.19679343700408936,0.7254436612129211,0.07776293158531189,Optimum-Nutrition-Standard-Protein-Chocolate,2022-08-02,5.0,"
Work Outs
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07DJL1PJT
1876,3211,0.0,0.89,0.11,0.6369,0.7064351439476013,0.2543841302394867,0.03918071463704109,Optimum-Nutrition-Standard-Protein-Chocolate,2022-12-17,2.0,"
This product would be a 5 star product if it weren't for some of the extra, ingredients that are linked to inflammation and heart disease. Get rid of the artificial sweeteners, and sunflower seed oils.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07DJL1PJT
1877,3212,0.078,0.728,0.194,0.9296,0.30048754811286926,0.2883577048778534,0.41115474700927734,Optimum-Nutrition-Standard-Protein-Chocolate,2020-07-21,4.0,"
I absolutely love the vanilla flavor and coffee flavor. Best protein powders I've ever had. Therefore, I was expecting the PB Chocolate to be delicious cause why not, peanut butter and chocolate are always delicious.Not here. The PB flavoring is ok but the chocolate tastes so horribly artificial and not chocolaty. This is going to be a long 5 lbs before going back to the coffee flavor. If anyone from ON is reading this, PLEASE rework this flavor because it honestly tastes like i paid $20 for it, not $60 and I'm really disappointed. 4 stars on the overall product since the other 2 flavors I've had were delicious.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07DJL1PJT
1878,3213,0.095,0.73,0.176,0.6871,0.48642486333847046,0.38304048776626587,0.1305345743894577,Optimum-Nutrition-Standard-Protein-Chocolate,2021-09-11,4.0,"
When I ordered, the only taste they had in stock was chocolate peanut butter, the blending is almost good but the taste is too sweet. If you are having it three times a day, may not seem nice. Especially if you are not a fan of sweetness.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07DJL1PJT
1879,3214,0.0,0.955,0.045,0.2023,0.5182465314865112,0.45781219005584717,0.02394135110080242,Optimum-Nutrition-Standard-Protein-Chocolate,2022-05-19,3.0,"
The can wasn't sealed properly, can anyone tell me if the seal should be broke,I usually have to break through the white top once lid is off. As you can see in picture of the last one I had.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07DJL1PJT
1880,3215,0.0,0.824,0.176,0.4173,0.8739959001541138,0.11478087306022644,0.011223303154110909,Optimum-Nutrition-Standard-Protein-Chocolate,2023-01-10,2.0,"
I received the chocolate peanut butter flavor, and it tastes very stale/almost like cardboard.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07DJL1PJT
1881,3216,0.16,0.697,0.143,-0.3612,0.025360077619552612,0.2439735233783722,0.7306663393974304,Optimum-Nutrition-Standard-Protein-Chocolate,2022-04-24,5.0,"
Tastes like peanut butter scoop. Throw a banana some strawberries, ice a shot of expresso and you got one hell of a smoothie
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07DJL1PJT
1882,3217,0.03,0.93,0.04,0.2111,0.008390563540160656,0.11752554774284363,0.8740838170051575,Optimum-Nutrition-Standard-Protein-Chocolate,2021-08-05,5.0,"
Protein powders can be very complicated. You don't need extra stuff. You just need a high quality whey protein which this is. Have used this for years. It is very high quality. No extra stuff in here. Plenty of flavor options too. I recomend peanut butter chocolate. As a practicing medical doctor I trust this product and use it every day whether I work out in the gym or not. I lift about 3 to 4 days a week.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07DJL1PJT
1883,3218,0.049,0.858,0.093,0.1116,0.3243516683578491,0.4596409797668457,0.21600736677646637,Optimum-Nutrition-Standard-Protein-Chocolate,2022-03-23,3.0,"
Not all flavors are created equal at Optimum Nutrition, fact of the matter is, the taste of powdered peanut butter is still one that remains a few light-years off the mark.There are lots of great flavors of whey here at ON, but Chocolate Peanut Butter is not one of them.Can't Recommend.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07DJL1PJT
1884,3219,0.0,0.543,0.457,0.6369,0.03701849654316902,0.13611921668052673,0.8268622756004333,Optimum-Nutrition-Standard-Protein-Chocolate,2022-06-09,5.0,"
Always the greatest. Nothing compares. Quality
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07DJL1PJT
1885,3220,0.173,0.67,0.156,-0.0772,0.18622003495693207,0.6148860454559326,0.1988939344882965,Optimum-Nutrition-Standard-Protein-Chocolate,2022-05-06,5.0,"
You can go wrong with gold standard one of favorites in flavors and results
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07DJL1PJT
1886,3221,0.024,0.839,0.137,0.7356,0.004942815750837326,0.07154055684804916,0.9235166311264038,Optimum-Nutrition-Standard-Protein-Chocolate,2021-11-08,5.0,"
I've been using this product as my protein supplement after workouts for about a year now. I have gained some serious weight by consuming this product after every workout. I also like the fact that it has so many flavors to choose from, so you won't get tired of it.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07DJL1PJT
1887,3222,0.0,0.66,0.34,0.8968,0.043980151414871216,0.31103143095970154,0.6449884176254272,Optimum-Nutrition-Standard-Protein-Chocolate,2022-04-29,3.0,"
The flavor used to be better, not such a bad aftertaste. I'd recommend going with the Extreme Milk Chocolate, Double Rich Chocolate, or French Vanilla flavors instead.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07DJL1PJT
1888,3223,0.037,0.867,0.096,0.7593,0.29215139150619507,0.4458402991294861,0.26200830936431885,Optimum-Nutrition-Standard-Protein-Chocolate,2020-12-21,5.0,"
This is pretty much the pinnacle of modern protein powders, just about any bodybuilder,power lifter,strongman, or weightlifter is going to be using this brand (or they will have used it before). Now in all my experience of protein powders, anything that isn’t chocolate flavored likely tastes terrible (I’m not sure why that is but others seem to be of similar opinions). Now with all that being said it’s a nice protein powder and if you ever need a break from it I recommend the Rule 1 brand.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07DJL1PJT
1889,3224,0.128,0.522,0.351,0.7717,0.0025987469125539064,0.04078498110175133,0.956616222858429,Optimum-Nutrition-Standard-Protein-Chocolate,2022-02-20,5.0,"
The chocolate peanut butter flavor is excellent. Mixes easily with a blender bottle and helps build muscle and gain weight after cancer treatment.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07DJL1PJT
1890,3225,0.0,0.478,0.522,0.9348,0.0012733008479699492,0.011539667844772339,0.9871870279312134,Optimum-Nutrition-Standard-Protein-Chocolate,2022-03-07,5.0,"
Great for breakfast and/or post strength training recovery. I love this flavor and how easily it blends!
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07DJL1PJT
1891,3226,0.081,0.75,0.169,0.7037,0.11174865067005157,0.23640432953834534,0.6518470644950867,Optimum-Nutrition-Standard-Protein-Chocolate,2020-10-08,4.0,"
People talk about the chemical flavor with this one, I would agree, but you kinda get used to it.  I absolutely hated this flavor, but figured I'd eat it since I couldn't return it.  It kinda grew on me to be honest.  At the end of the tub it's not as bad as the beginning.  But I'm excited for the double chocolate again.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B07DJL1PJT
1892,3227,0.023,0.717,0.259,0.9524,0.004663672298192978,0.024088991805911064,0.9712473750114441,Optimum-Nutrition-Standard-Protein-Chocolate,2021-07-02,5.0,"
This is my new favorite flavor! This company co to yes to impress me with flavor, how it mixes up, and the effect of the protein it advertises. I have used this company for years and have seen great growth both in strength and size of muscle. It would be very hard to get me to try another company.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Chocolate/product-reviews/B07DJL1PJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B07DJL1PJT
